timestamp,level,logger,session_id,user_id,plan_id,provider,model,latency_ms,tokens,status,intent,query,result_type,node_id,node_type,operation,execution_time_ms,completed_nodes,failed_nodes,replan_count,endpoint,method,http_status,response_ms,memory_mb,error_type,error_detail,context,stack_trace,action,ip_address,user_agent,page,component,event_type,browser,viewport,message,extra_json
2026-03-02T19:01:40.018737+00:00,INFO,copilot.interaction,,,,,,,,success,display,Display summary statistics,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Display summary statistics' | result=keyword_classification | OK,
2026-03-02T19:01:43.805274+00:00,INFO,copilot.interaction,,,,,,,,success,display,Display summary statistics,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Display summary statistics' | result=dataframe | OK,
2026-03-02T19:47:27.751263+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show first 10 rows,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show first 10 rows' | result=keyword_classification | OK,
2026-03-02T19:47:29.670867+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show first 10 rows,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show first 10 rows' | result=dataframe | OK,
2026-03-02T19:47:52.566853+00:00,INFO,copilot.interaction,,,,,,,,success,visualize,plot close over time,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[visualize] query='plot close over time' | result=keyword_classification | OK,
2026-03-02T19:48:07.125252+00:00,INFO,copilot.interaction,,,,,,,,success,visualize,plot close over time,chart,,,,,,,,,,,,,,,,,,,,,,,,,[visualize] query='plot close over time' | result=chart | OK,
2026-03-02T19:49:20.483460+00:00,INFO,copilot.interaction,,,,,,,,success,display,how many null values are there tell me column wise,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='how many null values are there tell me column wise' | result=keyword_classification | OK,
2026-03-02T19:49:22.032949+00:00,INFO,copilot.interaction,,,,,,,,success,display,how many null values are there tell me column wise,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='how many null values are there tell me column wise' | result=dataframe | OK,
2026-03-02T19:49:44.629113+00:00,INFO,copilot.interaction,,,,,,,,success,display,in total,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='in total' | result=keyword_classification | OK,
2026-03-02T19:49:46.869704+00:00,INFO,copilot.interaction,,,,,,,,success,display,Provide the total number of null values in the dataset (the sum across all columns).,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Provide the total number of null values in the dataset (the sum across all columns).' | result=dataframe | OK,
2026-03-02T19:50:25.132105+00:00,INFO,copilot.interaction,,,,,,,,success,display,last 10 rows show me,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='last 10 rows show me' | result=keyword_classification | OK,
2026-03-02T19:50:27.408263+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show the last 10 rows of the dataset.,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show the last 10 rows of the dataset.' | result=dataframe | OK,
2026-03-02T19:50:59.700328+00:00,INFO,copilot.interaction,,,,,,,,success,modify,delete row where date time is 2025-08-25 07:45:00,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[modify] query='delete row where date time is 2025-08-25 07:45:00' | result=keyword_classification | OK,
2026-03-02T19:51:04.824145+00:00,INFO,copilot.interaction,,,,,,,,success,modify,delete row where date time is 2025-08-25 07:45:00,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[modify] query='delete row where date time is 2025-08-25 07:45:00' | result=dataframe | OK,
2026-03-02T19:51:12.151495+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show first 10 rows,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show first 10 rows' | result=keyword_classification | OK,
2026-03-02T19:51:13.721182+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show the first 10 rows of the dataset.,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show the first 10 rows of the dataset.' | result=dataframe | OK,
2026-03-03T18:07:35.515302+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show first 10 rows,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show first 10 rows' | result=keyword_classification | OK,
2026-03-03T18:07:39.432702+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show first 10 rows,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show first 10 rows' | result=dataframe | OK,
2026-03-05T09:30:46.574684+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show first 10 rows,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show first 10 rows' | result=keyword_classification | OK,
2026-03-05T09:30:49.265108+00:00,INFO,copilot.interaction,,,,,,,,success,display,Show first 10 rows,dataframe,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Show first 10 rows' | result=dataframe | OK,
2026-03-05T09:30:50.367357+00:00,INFO,copilot.interaction,,,,,,,,success,visualize,Plot a histogram of the first numeric column,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[visualize] query='Plot a histogram of the first numeric column' | result=keyword_classification | OK,
2026-03-05T09:30:52.976641+00:00,INFO,copilot.interaction,,,,,,,,success,visualize,Plot a histogram of the first numeric column,chart,,,,,,,,,,,,,,,,,,,,,,,,,[visualize] query='Plot a histogram of the first numeric column' | result=chart | OK,
2026-03-05T09:30:53.666227+00:00,INFO,copilot.interaction,,,,,,,,success,visualize,Show correlation heatmap,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[visualize] query='Show correlation heatmap' | result=keyword_classification | OK,
2026-03-05T09:30:56.483122+00:00,INFO,copilot.interaction,,,,,,,,success,visualize,Create a correlation heatmap of all numeric columns in the dataset.,chart,,,,,,,,,,,,,,,,,,,,,,,,,[visualize] query='Create a correlation heatmap of all numeric columns in the dataset.' | result=chart | OK,
2026-03-05T09:31:02.506159+00:00,INFO,copilot.interaction,,,,,,,,success,display,Display summary statistics,keyword_classification,,,,,,,,,,,,,,,,,,,,,,,,,[display] query='Display summary statistics' | result=keyword_classification | OK,
2026-03-05T09:31:05.915232+00:00,INFO,copilot.interaction,,,,,,,,success,display,"Display summary statistics (count, mean, standard deviation, min, 25th percentile,",dataframe,,,,,,,,,,,,,,,,,,,,,,,,,"[display] query='Display summary statistics (count, mean, standard deviation, min, 25th percentile,' | result=dataframe | OK",
